2.14168		5.46279		1
2.82814		5.48023		1
2.55356		5.47849		1
2.55356		5.47849		1
2.55356		5.47849		1
2.55356		5.47849		1
2.55356		5.47849		1
2.55356		5.47849		1
2.55356		5.47848		1
2.55356		5.47849		1
2.55356		5.47849		1
2.55356		5.47849		1
2.55356		5.47849		1
2.55356		5.47849		1
2.55356		5.47849		1
2.55356		5.47849		1
2.55356		5.47849		1
2.55356		5.47848		1
2.55356		5.47849		1
2.55356		5.47849		1
2.55356		5.47849		1
2.55356		5.47849		1
2.55356		5.47849		1
2.55356		5.47849		1
2.55356		5.47849		1
2.55356		5.47848		1
2.55356		5.47849		1
2.55356		5.47849		1
2.55356		5.47849		1
2.55356		5.47849		1
2.55356		5.47849		1
2.55356		5.47849		1
2.55356		5.47849		1
4.83371		5.48896		1
4.17416		5.48896		1
4.17416		5.48896		1
4.17416		5.48897		1
4.17416		5.48896		1
4.17416		5.48896		1
4.17416		5.48897		1
4.17416		5.48896		1
4.17416		5.48896		1
4.17416		5.48896		1
4.17416		5.48896		1
4.17416		5.48896		1
4.17416		5.48897		1
4.17416		5.48897		1
4.17416		5.48897		1
4.17416		5.48896		1
4.17416		5.48896		1
4.17416		5.48896		1
4.17416		5.48896		1
4.17416		5.48897		1
4.17416		5.48896		1
4.17416		5.48896		1
4.17416		5.48896		1
4.17416		5.48896		1
4.17416		5.48896		1
4.17416		5.48896		1
4.17416		5.48896		1
4.17416		5.48896		1
4.17416		5.48897		1
4.17416		5.48896		1
4.17416		5.48896		1
4.17416		5.48896		1
6.65352		5.48896		1
6.05994		5.48896		1
6.05994		5.48896		1
6.05994		5.48896		1
6.05994		5.48896		1
6.05994		5.48896		1
6.05994		5.48896		1
6.05994		5.48896		1
6.05994		5.48896		1
6.05995		5.48896		1
6.05994		5.48896		1
6.05994		5.48896		1
6.05994		5.48896		1
6.05994		5.48896		1
6.05995		5.48896		1
6.05994		5.48896		1
6.05994		5.48896		1
6.05995		5.48896		1
6.05994		5.48896		1
6.05994		5.48896		1
6.05994		5.48896		1
6.05995		5.48896		1
6.05995		5.48896		1
6.05994		5.48896		1
6.05994		5.48896		1
6.05995		5.48896		1
6.05995		5.48896		1
6.05994		5.48896		1
6.05995		5.48896		1
6.05994		5.48896		1
6.05994		5.48896		1
6.05995		5.48896		1
8.21763		5.48896		1
7.71284		5.48896		1
7.71284		5.48896		1
7.71285		5.48896		1
7.71284		5.48896		1
7.71284		5.48896		1
7.71284		5.48896		1
7.71284		5.48896		1
7.71284		5.48896		1
7.71284		5.48896		1
7.71285		5.48896		1
7.71284		5.48896		1
7.71284		5.48896		1
7.71284		5.48896		1
7.71285		5.48896		1
7.71284		5.48896		1
7.71284		5.48896		1
7.71285		5.48896		1
7.71284		5.48896		1
7.71284		5.48896		1
7.71285		5.48896		1
7.71285		5.48896		1
7.71285		5.48896		1
7.71284		5.48896		1
7.71284		5.48896		1
7.71285		5.48896		1
7.71285		5.48896		1
7.71285		5.48896		1
7.71284		5.48896		1
7.71284		5.48896		1
